1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-11-10,0848,6000 RICHMOND HWY,ALEXANDRIA,VA,22303
1,SERV-33,SERVICE - NON DMV REPORTABLE CRASH,2023-11-10,0904, GLADE DR / MARGINELLA DR,RESTON,VA,20191
1,ANML-90Z-6,ANIMAL - ANIMAL BITE - DOMESTIC,2023-11-10,0834,13600 ROUTE 29,CENTREVILLE,VA,20121
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2023-11-10,0910,3300 GLEN CARLYN DR,FALLS CHURCH,VA,22041
1,EXTOR-210-1,EXTORTION/BLACKMAIL,2023-11-10,0924,1200 GREYWING SQ,RESTON,VA,20190
2,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2023-11-10,0924,8100 ARLINGTON BLVD,FALLS CHURCH,VA,22042
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-11-10,0924,8100 ARLINGTON BLVD,FALLS CHURCH,VA,22042
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-11-10,0920,7400 LITTLE RIVER TPKE,ANNANDALE,VA,22003
1,SERV-1,SERVICE - POLICE SERVICE,2023-11-10,0942,10800 OAKCREST CT,FAIRFAX,VA,22030
2,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2023-11-10,0910,4200 RIDGE TOP RD,FAIRFAX,VA,22030
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,2023-11-10,0910,4200 RIDGE TOP RD,FAIRFAX,VA,22030
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-11-10,1036,6500 LYLES RD,SPRINGFIELD,VA,22150
1,SERV-5,SERVICE - ANIMAL DESTROYED BY CHEMICAL,2023-11-10,1024,10600 BRADDOCK RD,FAIRFAX,VA,22032
1,SERV-33,SERVICE - NON DMV REPORTABLE CRASH,2023-11-10,1105, GUINEA RD / OLLEY LN,BURKE,VA,22015
1,SERV-33,SERVICE - NON DMV REPORTABLE CRASH,2023-11-10,1051,5000 WESTFIELDS BLVD,CENTREVILLE,VA,20120
1,SERV-1,SERVICE - POLICE SERVICE,2023-11-10,1050,1700 TYSONS BLVD,MCLEAN,VA,22102
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-11-10,1138,6200 BRANDON AVE,SPRINGFIELD,VA,22150
1,SERV-47,SERVICE - NON-FATAL OVERDOSE (NFO),2023-11-10,1119,3900 FAIR RIDGE DR,FAIRFAX,VA,22033
1,SERV-1,SERVICE - POLICE SERVICE,2023-11-10,1142,400 OLE DIRT RD,GREAT FALLS,VA,22066
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-11-10,1200,2500 FARMCREST DR,HERNDON,VA,20171
1,SUSP-1,SUSPICIOUS - EVENT,2023-11-10,0600,6800 RICHMOND HWY,ALEXANDRIA,VA,22306
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-11-10,1149,7900 WESTPARK DR,MCLEAN,VA,22102
1,SUSP-2,SUSPICIOUS - PERSON,2023-11-10,1215,4200 WADSWORTH CT,ANNANDALE,VA,22003
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2023-11-10,1238,1600 DOLLEY MADISON BLVD,MCLEAN,VA,22101
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2023-11-10,1216,11800 SPECTRUM CTR,RESTON,VA,20190
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2023-11-10,1205,2500 PARKERS LN,ALEXANDRIA,VA,22306
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-11-10,1227,2500 DREXEL ST,VIENNA,VA,22180
1,WARR-90Z-4,WARRANT - WARRANT SERVICE,2023-11-10,1141,900 DOLLEY MADISON BLVD,MCLEAN,VA,22101
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-11-10,1000,9200 LEWIS CHAPEL RD,LORTON,VA,22079
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-11-10,1229,1600 BELLE VIEW BLVD,ALEXANDRIA,VA,22307
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-11-10,1224,6500 SPRINGFIELD MALL,SPRINGFIELD,VA,22150
1,DEST-290-6,DESTRUCTION - OTHER,2023-11-10,1227,13200 WOODLAND PARK RD,HERNDON,VA,20171
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2023-11-10,1235,7500 CALDERON CT,ALEXANDRIA,VA,22306
1,ANML-3,ANIMAL - SERVICE - DOMESTIC,2023-11-10,1128,5000 PRESTWICK DR,FAIRFAX,VA,22030
1,SERV-4,SERVICE - INJURED/SICK PERSON,2023-11-10,1219,6300 DANA AVE,SPRINGFIELD,VA,22150
1,ANML-3,ANIMAL - SERVICE - DOMESTIC,2023-11-10,1216,13100 PELFREY LN,FAIRFAX,VA,22033
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-11-10,1250,6200 SEVEN CORNERS CTR,FALLS CHURCH,VA,22044
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-11-10,1258,3000 NUTLEY ST,FAIRFAX,VA,22031
1,SERV-1,SERVICE - POLICE SERVICE,2023-11-10,1335, FLEMING ST / OAK DR,ALEXANDRIA,VA,22306
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-11-10,1323,8000 TYSONS CORNER CTR,MCLEAN,VA,22102
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-11-10,1258,7900 HILLTOP VILLAGE CENTER DR,ALEXANDRIA,VA,22315
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-11-10,1257,6600 FRONTIER DR,SPRINGFIELD,VA,22150
1,WARR-90Z-4,WARRANT - WARRANT SERVICE,2023-11-10,1355,9300 ROUTE 29,FAIRFAX,VA,22031
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-11-10,1408,2300 GLADE BANK WAY,RESTON,VA,20191
1,SERV-1,SERVICE - POLICE SERVICE,2023-11-10,1221,6500 LYLES RD,SPRINGFIELD,VA,22150
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-11-10,1357,2200 FAROUGI CT,HERNDON,VA,20170
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-11-10,1357,2200 FAROUGI CT,HERNDON,VA,20170
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-11-10,1252,13000 FAIR LAKES SHOPPING CTR,FAIRFAX,VA,22033
1,WARR-90Z-4,WARRANT - WARRANT SERVICE,2023-11-10,1455,10500 JUDICIAL DR,FAIRFAX,VA,22030
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-11-10,1309,5100 LEESBURG PIKE,FALLS CHURCH,VA,22041
1,DISORD-90C-2,DISORDERLY - DISORDERLY CONDUCT,2023-11-10,1416,7100 SILVER LAKE BLVD,ALEXANDRIA,VA,22315
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-11-10,1435,1500 CORNERSIDE BLVD,VIENNA,VA,22182
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-11-10,1442,1700 OLD MEADOW RD,MCLEAN,VA,22102
1,SUSP-1,SUSPICIOUS - EVENT,2023-11-10,1447,6000 KNOLLWOOD DR,FALLS CHURCH,VA,22041
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2023-11-10,1512,12300 ROUTE 50,FAIRFAX,VA,22033
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-11-10,1350,13900 BIG YANKEE LN,CENTREVILLE,VA,20121
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-11-10,1519,6600 SPRINGFIELD MALL,SPRINGFIELD,VA,22150
1,SUSP-1,SUSPICIOUS - EVENT,2023-11-10,1538,2500 PARKERS LN,ALEXANDRIA,VA,22306
2,SERV-45,SRO RELATED EVENT,2023-11-10,1538,2500 PARKERS LN,ALEXANDRIA,VA,22306
1,SERV-1,SERVICE - POLICE SERVICE,2023-11-10,1417,9600 BURKE LAKE RD,BURKE,VA,22015
1,SUSP-1,SUSPICIOUS - EVENT,2023-11-10,1524,6000 KNOLLWOOD DR,FALLS CHURCH,VA,22041
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-11-10,1418,8300 RICHMOND HWY,ALEXANDRIA,VA,22309
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2023-11-10,1540,4000 SPRING RUN CT,CHANTILLY,VA,20151
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-11-10,1457,7200 FORDSON RD,ALEXANDRIA,VA,22306
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-11-10,1516,8300 OLD KEENE MILL RD,SPRINGFIELD,VA,22152
1,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED,2023-11-10,1511,6100 VISTA DR,FALLS CHURCH,VA,22041
2,ANML-3,ANIMAL - SERVICE - DOMESTIC,2023-11-10,1511,6100 VISTA DR,FALLS CHURCH,VA,22041
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-11-10,1603,1500 SPRING HILL RD,MCLEAN,VA,22182
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2023-11-10,1555,7100 MINT PL,ALEXANDRIA,VA,22306
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-11-10,1610,7600 RICHMOND HWY,ALEXANDRIA,VA,22306
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-11-10,1454,13200 LEAFCREST LN,FAIRFAX,VA,22033
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-11-10,1631,14100 SAINT GERMAIN DR,CENTREVILLE,VA,20121
1,SUSP-1,SUSPICIOUS - EVENT,2023-11-10,1530,2200 COLTS NECK RD,RESTON,VA,20191
1,SUSP-2,SUSPICIOUS - PERSON,2023-11-10,1631,3300 CARLYN CT,FALLS CHURCH,VA,22041
2,SERV-8,SERVICE - LOST/FOUND PROPERTY,2023-11-10,1631,3300 CARLYN CT,FALLS CHURCH,VA,22041
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-11-10,1652,1500 CORNERSIDE BLVD,VIENNA,VA,22182
1,SERV-1,SERVICE - POLICE SERVICE,2023-11-10,1424,8200 CLIFTON FARM CT,ALEXANDRIA,VA,22306
1,SERV-1,SERVICE - POLICE SERVICE,2023-11-10,1616,7000 SKYLES WAY,SPRINGFIELD,VA,22151
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-11-10,1000,9200 LEWIS CHAPEL RD,LORTON,VA,22079
1,DRUNK-90Z-1,DRUNK - DRUNK/PROFANE IN PUBLIC,2023-11-10,1519,4100 WADSWORTH CT,ANNANDALE,VA,22003
2,SERV-8,SERVICE - LOST/FOUND PROPERTY,2023-11-10,1519,4100 WADSWORTH CT,ANNANDALE,VA,22003
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-11-10,1724,6600 SPRINGFIELD MALL,SPRINGFIELD,VA,22150
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-11-10,1638,12300 STREAMVALE CIR,HERNDON,VA,20170
1,ASSLT-13A-2,ASSAULT - KNIFE OR CUTTING INSTRUMENT,2023-11-10,1719,9400 ROUTE 29,FAIRFAX,VA,22031
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-11-10,1731,1800 WILSON LN,MCLEAN,VA,22102
1,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED,2023-11-10,1733,2000 DURAND DR,RESTON,VA,20191
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,2023-11-10,0300,3900 PENDERVIEW DR,FAIRFAX,VA,22033
2,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2023-11-10,0300,3900 PENDERVIEW DR,FAIRFAX,VA,22033
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-11-10,1838,6600 SPRINGFIELD MALL,SPRINGFIELD,VA,22150
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-11-10,1838,6500 SPRINGFIELD MALL,SPRINGFIELD,VA,22150
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-11-10,1838,6500 SPRINGFIELD MALL,SPRINGFIELD,VA,22150
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2023-11-10,1821,7400 STINSON RD,ALEXANDRIA,VA,22306
1,ANML-3,ANIMAL - SERVICE - DOMESTIC,2023-11-10,1844,4200 EVERGREEN LN,ANNANDALE,VA,22003
1,SUSP-2,SUSPICIOUS - PERSON,2023-11-10,1800,11600 MONUMENT DR,FAIRFAX,VA,22030
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-11-10,1854,11100 ROUTE 29,FAIRFAX,VA,22030
1,DRUNK-90Z-1,DRUNK - DRUNK/PROFANE IN PUBLIC,2023-11-10,1902,14100 ROUTE 29,CENTREVILLE,VA,20120
1,SERV-23,SERVICE - MISSING ADULT,2023-11-10,1648,12100 SUNSET HILLS RD,RESTON,VA,20190
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-11-10,1858,10400 WHITE GRANITE CT,OAKTON,VA,22124
1,ROB-120-7,ROBBERY - PERSON,2023-11-10,1800,6200 ROLLING RD,SPRINGFIELD,VA,22152
2,PUB-90Z-6,PUBLIC SAFETY - OBSTRUCTION OF JUSTICE,2023-11-10,1800,6200 ROLLING RD,SPRINGFIELD,VA,22152
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2023-11-10,1910,2300 DULLES CORNER BLVD,HERNDON,VA,20171
1,AUTO-240-4,AUTO THEFT - AUTOS,2023-11-10,0331,4700 AMERICANA DR,ANNANDALE,VA,22003
1,WARR-90Z-4,WARRANT - WARRANT SERVICE,2023-11-10,1936,3300 GALLOWS RD,FALLS CHURCH,VA,22042
1,SERV-9,SERVICE - OPEN DOOR,2023-11-10,1932,7500 LEESBURG PIKE,FALLS CHURCH,VA,22043
1,SERV-1,SERVICE - POLICE SERVICE,2023-11-10,1859,7800 LEWIS CHAPEL CIR,LORTON,VA,22079
1,ANML-90Z-1,ANIMAL - RUNNING AT LARGE/UNRESTRICTED,2023-11-10,1939,7500 REPUBLIC CT,ALEXANDRIA,VA,22306
2,ANML-90Z-3,ANIMAL - LICENSE VIOLATION,2023-11-10,1939,7500 REPUBLIC CT,ALEXANDRIA,VA,22306
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-11-10,1951,5800 PIN OAK COMMONS CT,BURKE,VA,22015
1,ASSLT-13A-1,ASSAULT - AGGRAVATED,2023-11-10,1955,3100 SOUTH MANCHESTER ST,FALLS CHURCH,VA,22044
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2023-11-10,1927,1800 PRESIDENTS ST,RESTON,VA,20190
1,SUSP-2,SUSPICIOUS - PERSON,2023-11-10,1930,4000 LEGATO RD,FAIRFAX,VA,22033
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-11-10,1821,5700 BURKE CENTRE PKWY,BURKE,VA,22015
1,SERV-4,SERVICE - INJURED/SICK PERSON,2023-11-10,1941,14700 MUDDY CREEK CT,CENTREVILLE,VA,20120
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2023-11-10,1800,6500 LITTLE RIVER TPKE,ALEXANDRIA,VA,22312
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-11-10,2045,2300 HUNTERS WOODS PLZ,RESTON,VA,20191
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-11-10,2059,3400 LAKE ST,FALLS CHURCH,VA,22041
1,SERV-11,SERVICE - NATURAL DEATH,2023-11-10,2055,11300 WESTBROOK MILL LN,FAIRFAX,VA,22030
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-11-10,2117,8400 FRYE RD,ALEXANDRIA,VA,22309
2,DRUG-35A-13,DRUGS - OTHER,2023-11-10,2117,8400 FRYE RD,ALEXANDRIA,VA,22309
1,SUSP-1,SUSPICIOUS - EVENT,2023-11-10,1944,3200 HESSNEY DR,FALLS CHURCH,VA,22042
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2023-11-10,2005,2900 STELLA BLUE LN,FAIRFAX,VA,22031
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-11-10,2141,12000 STARBOARD DR,RESTON,VA,20194
1,SUSP-3,SUSPICIOUS - VEHICLE,2023-11-10,2122, PAULONIA RD / TELEGRAPH RD,ALEXANDRIA,VA,22310
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-11-10,2124,8300 CARRLEIGH PKWY,SPRINGFIELD,VA,22152
1,ANML-90Z-7,ANIMAL - OTHER ANIMAL CODE VIOLATION,2023-11-10,2123,11500 ROTHBURY SQ,FAIRFAX,VA,22030
2,ANML-90Z-3,ANIMAL - LICENSE VIOLATION,2023-11-10,2123,11500 ROTHBURY SQ,FAIRFAX,VA,22030
3,ANML-90Z-2,ANIMAL - RABIES CERTIFICATE VIOLATION,2023-11-10,2123,11500 ROTHBURY SQ,FAIRFAX,VA,22030
1,DRUNK-90Z-1,DRUNK - DRUNK/PROFANE IN PUBLIC,2023-11-10,2157,5100 GLEN MEADOW DR,CENTREVILLE,VA,20120
1,SUSP-3,SUSPICIOUS - VEHICLE,2023-11-10,2119,5000 WALNEY RD,CHANTILLY,VA,20151
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2023-11-10,2035,8900 BURKE LAKE RD,SPRINGFIELD,VA,22151
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2023-11-10,2220,2300 HUNTERS WOODS PLZ,RESTON,VA,20191
1,AUTO-240-1,UNAUTHORIZED USE - AUTO,2023-11-10,2150,8200 WILLOW OAKS CORPORATE DR,FAIRFAX,VA,22031
1,DRUNK-90Z-1,DRUNK - DRUNK/PROFANE IN PUBLIC,2023-11-10,2129,2400 CENTREVILLE RD,HERNDON,VA,20171
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-11-10,2253,2300 DULLES STATION BLVD,HERNDON,VA,20171
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-11-10,2242,13800 BRADDOCK RD,CENTREVILLE,VA,20121
2,DRUNK-90Z-1,DRUNK - DRUNK/PROFANE IN PUBLIC,2023-11-10,2242,13800 BRADDOCK RD,CENTREVILLE,VA,20121
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-11-10,2332,3400 ELMWOOD DR,ALEXANDRIA,VA,22303
1,SERV-1,SERVICE - POLICE SERVICE,2023-11-10,2249,5500 CAVALIER WOODS LN,CLIFTON,VA,20124
1,ROB-120-7,ROBBERY - PERSON,2023-11-10,2300,1600 SILVER HILL DR,MCLEAN,VA,22102
1,SUSP-2,SUSPICIOUS - PERSON,2023-11-10,2330,15100 PHILIP LEE RD,CHANTILLY,VA,20151
2,AUTO-240-4,AUTO THEFT - AUTOS,2023-11-10,1500,7600 WOODSTREAM CT,SPRINGFIELD,VA,22153
1,LARC-23-4,LARCENY - THEFT FROM BUILDING,2023-11-10,1500,7600 WOODSTREAM CT,SPRINGFIELD,VA,22153
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-11-10,1745,6600 FRONTIER DR,SPRINGFIELD,VA,22150
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2023-11-10,1125,3000 FURMAN LN,ALEXANDRIA,VA,22306
1,TAMP-290-3,TAMPERING - AUTO/TRUCK/OTHER VEHICLE,2023-11-10,2320,9200 ASHLAND WOODS LN,LORTON,VA,22079
2,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2023-11-10,1900,8500 RICHMOND HWY,ALEXANDRIA,VA,22309
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,2023-11-10,1900,8500 RICHMOND HWY,ALEXANDRIA,VA,22309
1,AUTO-240-4,AUTO THEFT - AUTOS,2023-11-10,2030,8500 RICHMOND HWY,ALEXANDRIA,VA,22309
1,SUSP-2,SUSPICIOUS - PERSON,2023-11-10,2136,1900 CHAIN BRIDGE RD,MCLEAN,VA,22102
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,2023-11-10,1900,6600 WAKEFIELD DR,ALEXANDRIA,VA,22307
1,TAMP-290-3,TAMPERING - AUTO/TRUCK/OTHER VEHICLE,2023-11-10,1800,7600 HIGHLAND WOODS CT,LORTON,VA,22079
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2023-11-10,1113,11900 BOWMAN TOWNE DR,RESTON,VA,20190
1,TAMP-290-3,TAMPERING - AUTO/TRUCK/OTHER VEHICLE,2023-11-10,2000,7600 HIGHLAND WOODS CT,LORTON,VA,22079
1,AUTO-240-4,AUTO THEFT - AUTOS,2023-11-10,2300,8500 RICHMOND HWY,ALEXANDRIA,VA,22309
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2023-11-10,0000,1900 CHAIN BRIDGE RD,MCLEAN,VA,22102
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-11-10,1500,1100 COLVIN MILL CT,GREAT FALLS,VA,22066
2,SERV-999,POLICE PHONE REPORT,2023-11-10,1700,6000 ARLINGTON BLVD,FALLS CHURCH,VA,22044
1,ANML-90Z-3,ANIMAL - LICENSE VIOLATION,2023-11-10,0000,8900 LONGMEAD CT,BURKE,VA,22015
2,ANML-90Z-6,ANIMAL - ANIMAL BITE - DOMESTIC,2023-11-10,0000,8900 LONGMEAD CT,BURKE,VA,22015
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,2023-11-10,0800,4400 WEYBURN DR,ANNANDALE,VA,22003
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,2023-11-10,2100,11300 RESTON STATION BLVD,RESTON,VA,20190
2,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2023-11-10,2100,11300 RESTON STATION BLVD,RESTON,VA,20190
1,ANML-90Z-6,ANIMAL - ANIMAL BITE - DOMESTIC,2023-11-10,0000,1300 KIRBY RD,MCLEAN,VA,22101
1,WARR-90Z-5,FUGITIVE - FUGITIVE FROM JUSTICE,2023-11-10,2210,10500 JUDICIAL DR,FAIRFAX,VA,22030
1,SERV-37,SERVICE - MISSING JUVENILE,2023-11-10,1900,6000 UNION MILL RD,CLIFTON,VA,20124
1,DEST-290-7,DESTRUCTION - GRAFFITI,2023-11-10,1459,4700 FRANCONIA RD,ALEXANDRIA,VA,22310
2,SERV-45,SRO RELATED EVENT,2023-11-10,1459,4700 FRANCONIA RD,ALEXANDRIA,VA,22310
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2023-11-10,1603,13800 LEIGHFIELD ST,CHANTILLY,VA,20151
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-11-10,1200,2500 CEDAR LN,VIENNA,VA,22180
1,SUSP-1,SUSPICIOUS - EVENT,2023-11-10,0700,6500 GEORGETOWN PIKE,MCLEAN,VA,22101
1,DEST-290-7,DESTRUCTION - GRAFFITI,2023-11-10,1700,12100 GOVERNMENT CENTER PKWY,FAIRFAX,VA,22030
1,ANML-90Z-6,ANIMAL - ANIMAL BITE - DOMESTIC,2023-11-10,1830,3400 SLADE RUN DR,FALLS CHURCH,VA,22042
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-11-11,0019,6100 LEESBURG PIKE,FALLS CHURCH,VA,22041
1,DRUNK-90Z-1,DRUNK - DRUNK/PROFANE IN PUBLIC,2023-11-11,0037,2000 CHAIN BRIDGE RD,VIENNA,VA,22182
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-11-11,0053,12000 STARBOARD DR,RESTON,VA,20194
2,DRUNK-90Z-1,DRUNK - DRUNK/PROFANE IN PUBLIC,2023-11-11,0019,6200 LITTLE RIVER TPKE,ALEXANDRIA,VA,22312
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2023-11-11,0019,6200 LITTLE RIVER TPKE,ALEXANDRIA,VA,22312
1,SERV-1,SERVICE - POLICE SERVICE,2023-11-11,0108,13200 BLUEBERRY LN,FAIRFAX,VA,22033
1,TRES-90J-3,TRESPASSING - PUBLIC/PARK PROPERTY,2023-11-11,0125,7300 OX RD,FAIRFAX STATION,VA,22039
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2023-11-11,0109,3700 SOUTH GEORGE MASON DR,FALLS CHURCH,VA,22041
2,DRUNK-90Z-1,DRUNK - DRUNK/PROFANE IN PUBLIC,2023-11-11,0109,3700 SOUTH GEORGE MASON DR,FALLS CHURCH,VA,22041
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-11-11,0205,3500 LEESBURG CT,ALEXANDRIA,VA,22302
1,SERV-1,SERVICE - POLICE SERVICE,2023-11-11,0145,8900 LORTON STATION BLVD,LORTON,VA,22079
1,SERV-47,SERVICE - NON-FATAL OVERDOSE (NFO),2023-11-11,0300,8800 BENNINGTON BLVD,LORTON,VA,22079
1,DISORD-90C-2,DISORDERLY - DISORDERLY CONDUCT,2023-11-11,0321,5600 LEESBURG PIKE,FALLS CHURCH,VA,22041
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-11-11,0439,3300 CULMORE CT,FALLS CHURCH,VA,22041
1,SERV-11,SERVICE - NATURAL DEATH,2023-11-11,0354,12300 COLERAINE CT,RESTON,VA,20191
2,SERV-37,SERVICE - MISSING JUVENILE,2023-11-11,0314, GALLERIA DR / TYSONS BLVD,MCLEAN,VA,22102
1,BURG-220-3,BURGLARY/BREAKING AND ENTERING,2023-11-11,0425,14600 RICHARD SIMPSON LN,CENTREVILLE,VA,20121
1,SERV-2,SERVICE - CIVIL DISPUTE,2023-11-11,0400,4000 HUNTING PINES CT,FAIRFAX,VA,22032
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2023-11-11,0635,6700 RICHMOND HWY,ALEXANDRIA,VA,22306
1,ABDCT-100-1,ABDUCTION - KIDNAPPING/ABDUCTION,2023-11-11,0200,2100 EVANS CT,FALLS CHURCH,VA,22043
1,SERV-6,SERVICE - ANIMAL DESTROYED BY SERVICE WEAPON,2023-11-11,0628, CURIE CT / DAVINCI LN,HERNDON,VA,20171
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-11-11,0443,7700 JANSEN DR,SPRINGFIELD,VA,22152
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-11-11,0649,2500 GLENGYLE DR,VIENNA,VA,22181
1,SUSP-2,SUSPICIOUS - PERSON,2023-11-11,0531,8300 WOODLEA MILL RD,MCLEAN,VA,22102
1,SERV-1,SERVICE - POLICE SERVICE,2023-11-11,0755,1800 CAMERON GLEN DR,RESTON,VA,20190
1,SERV-47,SERVICE - NON-FATAL OVERDOSE (NFO),2023-11-11,0804,5700 HELMSDALE LN,ALEXANDRIA,VA,22315
1,SERV-1,SERVICE - POLICE SERVICE,2023-11-11,0830, I95 SB RAMP TO RT286 SB,SPRINGFIELD,VA,22150
1,SUSP-2,SUSPICIOUS - PERSON,2023-11-11,0322,6800 COLONEL TAYLOR LN,CENTREVILLE,VA,20121
1,SERV-1,SERVICE - POLICE SERVICE,2023-11-11,0749,9900 GEORGETOWN PIKE,GREAT FALLS,VA,22066
1,SERV-1,SERVICE - POLICE SERVICE,2023-11-11,0930,4600 MARLEY RD,FAIRFAX,VA,22032
1,WARR-90Z-4,WARRANT - WARRANT SERVICE,2023-11-11,0914,11800 BRETON CT,RESTON,VA,20191
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2023-11-11,0800,7800 HERITAGE DR,ANNANDALE,VA,22003
1,TRES-90J-1,TRESPASSING - PRIVATE PROPERTY,2023-11-11,1019,6100 BACKLICK RD,SPRINGFIELD,VA,22150
